"","mean","se_mean","sd","5%","95%","n_eff","Rhat","politician_id_numeric","fullname"
"alpha[183,13]",0.0791053086831751,0.0495501944306617,0.93953547318434,-1.5065230031342,1.59634422859881,359.530416695898,1.00153019979751,183,"Jim Gerlach"
"alpha[183,14]",0.226726343652497,0.057019871561133,0.94807341952675,-1.31209778078534,1.79259945003146,276.459470600261,1.00706750329291,183,"Jim Gerlach"
"alpha[183,15]",0.0584518851350586,0.0525126868934004,0.934697597612607,-1.48322357640978,1.60673816306245,316.820862902175,1.0169062900923,183,"Jim Gerlach"
"alpha[183,16]",1.12302908151512,0.0375775358790087,0.598369500510226,0.333656754847551,2.26029240838131,253.560909992755,1.00131458918633,183,"Jim Gerlach"
"alpha[183,17]",0.780642194234789,0.0408424928481778,0.642484528234861,-0.0909949301524666,1.98074352683347,247.457638602962,1.01089816471559,183,"Jim Gerlach"
"alpha[183,18]",0.291202184392544,0.0553627948299711,0.807649353902834,-0.988408031937685,1.68288362493437,212.818651874863,1.01530086200993,183,"Jim Gerlach"
"alpha[183,19]",0.860535597758147,0.0429223887534511,0.656627071525139,-0.0121816166112205,2.13745806931609,234.02906658557,1.00783286373354,183,"Jim Gerlach"
"alpha[183,20]",0.47284866573756,0.0892987793558041,0.854084543155388,-0.864890645329553,1.90222797830839,91.4767401169501,1.02346906893704,183,"Jim Gerlach"
"alpha[183,21]",0.173540003563053,0.0579903518957854,0.935720442395514,-1.39812806213443,1.62979769008106,260.363887086486,1.00644175012196,183,"Jim Gerlach"
"alpha[183,22]",0.522574858598267,0.104628848726098,0.857164958466559,-0.901201544098244,1.9133442097457,67.1159780988185,1.02414159073845,183,"Jim Gerlach"
"alpha[183,23]",0.0883786266090072,0.0555917401484731,0.981320020865456,-1.56729790548289,1.73380816427525,311.602391013345,1.00704607386477,183,"Jim Gerlach"
"alpha[183,24]",0.440764033120943,0.0596601100135397,0.449323716593703,-0.0759045605109648,1.24062296532292,56.7218758896484,1.03551314097042,183,"Jim Gerlach"
"alpha[183,25]",0.33944321050632,0.0989919363802167,0.738857909549999,-0.868826731767754,1.650078047622,55.708596168153,1.02854425701219,183,"Jim Gerlach"
"alpha[183,26]",0.291928099954352,0.0553938752640797,0.8909661640407,-1.16709581601917,1.75174722178055,258.701487037317,1.00001692444673,183,"Jim Gerlach"
"alpha[183,27]",-0.00056014355002069,0.107033442848341,1.00812027520408,-1.57203310106314,1.65246293172089,88.7126817922825,1.01966203740959,183,"Jim Gerlach"
"alpha[183,28]",0.544370541051677,0.0626096340091881,0.69863288971137,-0.499145163777527,1.73823323874763,124.513294470585,1.02442572605483,183,"Jim Gerlach"
"alpha[183,29]",0.314433204087709,0.0570897497918075,0.959094900004982,-1.25284351304613,1.8386039137515,282.232409856404,1.00610738752028,183,"Jim Gerlach"
"alpha[183,30]",0.247293384008848,0.0776419467306788,0.956048816894626,-1.28950653994497,1.71512261853409,151.623774879656,1.02511432985848,183,"Jim Gerlach"
"alpha[183,31]",0.798997470330821,0.0536795726302191,0.589129624293602,0.0522983656750765,1.89828886984071,120.449118047094,1.01169305136965,183,"Jim Gerlach"
"alpha[183,32]",-0.132724295196599,0.088385170953687,0.92400734278687,-1.56464545874323,1.46360098342461,109.292920776123,1.01401481803833,183,"Jim Gerlach"
"alpha[184,1]",-0.0208505134346837,0.0537416612917795,0.961721305768496,-1.57053561788329,1.5218522893547,320.240533003591,1.00349773005651,184,"Phil Gingrey"
"alpha[184,2]",0.116515768626151,0.128505373536083,1.07917994667281,-1.53720645706772,2.08317837049168,70.5253348189038,1.03358884211883,184,"Phil Gingrey"
"alpha[184,3]",0.013342872022509,0.0760226183204676,1.00484019279642,-1.62008368065704,1.66684443282258,174.706213018038,1.030085012211,184,"Phil Gingrey"
"alpha[184,4]",0.131525105600721,0.0716461326035056,0.949127365503638,-1.26663863086112,1.76354046129632,175.494490012651,1.00236831576444,184,"Phil Gingrey"
"alpha[184,5]",0.184012070852595,0.059103052281119,0.871534142932681,-1.25506577397998,1.595350666335,217.444782459914,1.01638578766864,184,"Phil Gingrey"
"alpha[184,6]",0.19227676884861,0.0531509398389238,0.876856229460589,-1.18304400924752,1.71443107299908,272.16663682947,1.0005162844345,184,"Phil Gingrey"
"alpha[184,7]",0.169803840099496,0.0603106618041504,0.940575457840182,-1.30703532791362,1.79442486281712,243.21989521688,1.00500160080612,184,"Phil Gingrey"
"alpha[184,8]",0.105587073918721,0.0489221778640929,0.933645560061157,-1.46695777951965,1.67450739595742,364.210538516376,1.00960312459729,184,"Phil Gingrey"
"alpha[184,9]",0.680929793880355,0.0465433255117862,0.751446253396265,-0.471677739601101,2.00084400988135,260.663982522538,1.0082352943039,184,"Phil Gingrey"
"alpha[184,10]",0.048664445283912,0.0605812346359872,0.952872568941693,-1.57865253870963,1.58860025850503,247.396419351052,1.00378759467488,184,"Phil Gingrey"
"alpha[184,11]",-0.190586175862466,0.339122575945853,1.03088438165791,-1.91139796597496,1.51026191782412,9.24073497832825,1.13785443015519,184,"Phil Gingrey"
"alpha[184,12]",-0.45832275021754,0.0674336283875302,0.740760836404148,-1.72981264524619,0.722582255967671,120.671016232929,1.02625590107219,184,"Phil Gingrey"
"alpha[184,13]",0.0565965549656495,0.0592622335505418,0.999331546411023,-1.57779958014447,1.74073082077635,284.356501949007,1.00828982245504,184,"Phil Gingrey"
"alpha[184,14]",0.0486106143618978,0.0459083712118122,0.97034199538632,-1.50619858480917,1.62485811323611,446.751362698632,1.0020811015631,184,"Phil Gingrey"
"alpha[184,15]",-0.0326967238815579,0.0603956551268598,1.01293952987143,-1.71587396101878,1.6680064241973,281.290876602292,1.0034683189394,184,"Phil Gingrey"
"alpha[184,16]",1.14703028674044,0.0638504126119576,0.604865734295394,0.295694194172023,2.27825629744988,89.7409264227049,1.0046191472026,184,"Phil Gingrey"
"alpha[184,17]",0.789369455197603,0.0357379457783122,0.622363617418233,-0.042764860233156,1.97813757111906,303.269839678292,0.999974151061663,184,"Phil Gingrey"
"alpha[184,18]",0.49854314647442,0.111253636495462,0.894235845430114,-0.814412025314652,1.98078279093851,64.6064262213879,1.02221577251713,184,"Phil Gingrey"
"alpha[184,19]",0.73155374075874,0.0331838476390779,0.556162145034817,-0.0436486565748801,1.78449973182459,280.898467302198,1.00538011663586,184,"Phil Gingrey"
"alpha[184,20]",0.410422873768973,0.0488906858527208,0.812508291202326,-0.911284561697854,1.79446563732469,276.187070409501,1.02235138913182,184,"Phil Gingrey"
"alpha[184,21]",0.107852692674531,0.0796738488281777,1.02774940198316,-1.50890987754095,1.80491822840498,166.395995751813,1.0145730520234,184,"Phil Gingrey"
"alpha[184,22]",0.256788383933334,0.106210754738569,0.967104737202828,-1.29495766597018,1.86689470184988,82.9105948980376,1.02482828632922,184,"Phil Gingrey"
"alpha[184,23]",0.0335133815020911,0.0504707226699647,0.945596391399517,-1.52498734271308,1.60920947418439,351.020568962255,1.01345890239503,184,"Phil Gingrey"
"alpha[184,24]",0.958159187068625,0.034576202965633,0.575781476228101,0.15546683631279,2.06869825867005,277.306966404449,1.00926095915206,184,"Phil Gingrey"
"alpha[184,25]",0.744660801677094,0.071548196097905,0.757139366247204,-0.468422331213354,1.99924196808108,111.983561912385,1.01612406328673,184,"Phil Gingrey"
"alpha[184,26]",0.144043358292323,0.0726213951980558,0.919254081118313,-1.38092464784819,1.7022653664577,160.229307861088,1.00949734297393,184,"Phil Gingrey"
"alpha[184,27]",0.268203477746018,0.0795355960907768,1.04661391516896,-1.42752995124715,1.88241833318397,173.1609375383,1.00320651567797,184,"Phil Gingrey"
"alpha[184,28]",-0.999866902922902,0.1187144044738,0.36708465202728,-1.56508376945259,-0.378913483098093,9.56149092596052,1.11088470578761,184,"Phil Gingrey"
"alpha[184,29]",0.0635087199894847,0.112426661989284,0.921378000468545,-1.40665642286623,1.59710657753967,67.1640759660659,1.02876180023222,184,"Phil Gingrey"
"alpha[184,30]",0.0642199395559006,0.062402100984863,0.994482044255418,-1.57225463055473,1.69721267583254,253.977631274429,1.01868367986173,184,"Phil Gingrey"
"alpha[184,31]",0.886783633805715,0.0299157835953767,0.578829459996436,0.0830518531652985,1.99177514729387,374.369524334107,1.0006797010878,184,"Phil Gingrey"
"alpha[184,32]",-0.0661936667751437,0.049968934933456,0.908478864366768,-1.55926484232263,1.48025752064457,330.54414624129,1.01266011099686,184,"Phil Gingrey"
"alpha[185,1]",-0.315397342783586,0.217814191570887,1.02494045855668,-2.04627197969558,1.1963141191331,22.1424120598042,1.06040059481919,185,"Charles Gonzalez"
"alpha[185,2]",0.249006257001019,0.0534477925436836,0.914191434641691,-1.30729902197238,1.73544439986904,292.559866908238,1.00094675451689,185,"Charles Gonzalez"
"alpha[185,3]",-0.48140544082423,0.101262817817073,1.00872392758925,-2.16819950953557,1.09997626547218,99.230374163849,1.00448980262513,185,"Charles Gonzalez"
"alpha[185,4]",0.503963068191775,0.274059024484058,0.96661351745699,-1.20345722177577,2.04950186815418,12.439917875977,1.30531638885223,185,"Charles Gonzalez"
"alpha[185,5]",0.601619322341568,0.725904138966686,1.07636781829551,-1.43785113297182,2.23429076640711,2.19868424174486,1.62080693350002,185,"Charles Gonzalez"
"alpha[185,6]",0.082208578672451,1.09015570866246,1.25972769983236,-2.02633584637297,1.93148347022037,1.33529213640766,1.75533002326928,185,"Charles Gonzalez"
"alpha[185,7]",-0.213680476357766,0.0832099855111489,0.916475213222991,-1.56966001029167,1.36390057623945,121.308310575084,1.00507800067732,185,"Charles Gonzalez"
"alpha[185,8]",-0.591715036141713,0.515092442353405,0.970187177322947,-2.0401618311534,1.17689063050739,3.54764949407023,1.2556132328853,185,"Charles Gonzalez"
"alpha[185,9]",-0.0748300176717242,0.471526931134669,0.604274172353483,-0.896962377101674,0.935373560482244,1.64230970621959,1.65633714871339,185,"Charles Gonzalez"
"alpha[185,10]",-0.394639990331925,0.0436856638877301,0.706655850314385,-1.65859142800511,0.724130835172171,261.660422000696,1.00439191355918,185,"Charles Gonzalez"
"alpha[185,11]",0.387657577271449,0.080871017357105,0.890567680650015,-1.04026463318035,1.89318768560948,121.268511613898,1.02103722125913,185,"Charles Gonzalez"
"alpha[185,12]",-0.118975997822869,0.0496645581303392,0.877709663215864,-1.60677018111663,1.30597656778685,312.326337038947,1.00125797496111,185,"Charles Gonzalez"
"alpha[185,13]",-0.451299615725594,0.208977066336083,0.955681411439275,-1.96426396115282,1.17212042437394,20.913610785522,1.05130164125942,185,"Charles Gonzalez"
"alpha[185,14]",-0.299341814825502,0.324104762719228,0.970176932979277,-1.78862283637315,1.67361575988803,8.96047563180257,1.0747066888662,185,"Charles Gonzalez"
"alpha[185,15]",-0.412783850021349,0.109132599489074,0.895484452390466,-1.77029724430553,1.06503299459591,67.3297651782122,1.0412336652685,185,"Charles Gonzalez"
"alpha[185,16]",-0.531859095691223,0.0647506836779351,0.207420011737251,-0.897769535094127,-0.187990669489524,10.2615411804767,1.19029239350887,185,"Charles Gonzalez"
"alpha[185,17]",-0.465038573125654,0.0234208824165983,0.181648860242831,-0.809477704013815,-0.23247899612493,60.1532154163875,1.04890564147343,185,"Charles Gonzalez"
"alpha[185,18]",-0.438987323746406,0.271152387251419,0.397534572606279,-1.27603498391929,0.0412905803654148,2.14942820585409,1.28221810822377,185,"Charles Gonzalez"
"alpha[185,19]",-1.00080651757119,0.0301944317735003,0.448707686091105,-1.8702447776047,-0.409177429880729,220.837740727989,1.02282941537385,185,"Charles Gonzalez"
"alpha[185,20]",0.695648492327978,0.233509996178221,0.733150282340523,-0.404188075396489,1.9132699007384,9.8576877825611,1.07537070570277,185,"Charles Gonzalez"
"alpha[185,21]",-0.0426055883498543,0.0561954240106366,0.918248450308006,-1.48084102792241,1.51229325683652,267.004452290894,1.02184701462274,185,"Charles Gonzalez"
"alpha[185,22]",-0.488466939036071,0.191376478520016,0.835574161196303,-1.81450129003922,0.826008966380528,19.0630718775938,1.04714633927344,185,"Charles Gonzalez"
"alpha[185,23]",0.0648727631174004,0.12429789063937,0.915992331482381,-1.46182950240271,1.50954189590284,54.3070432719771,1.03048739930205,185,"Charles Gonzalez"
"alpha[185,24]",-0.656194459126286,0.0344985761829918,0.20122898837166,-1.02401881644703,-0.380520178712494,34.0234810112684,1.0629907733204,185,"Charles Gonzalez"
"alpha[185,25]",-1.47456389702296,0.0503103344473708,0.565873258665711,-2.45041079679278,-0.623701458105625,126.509731314182,1.00504060089862,185,"Charles Gonzalez"
"alpha[185,26]",0.0918499963577721,0.072029050976222,0.822959332646041,-1.26175429033835,1.47913466953777,130.539325340065,1.01612513864724,185,"Charles Gonzalez"
"alpha[185,27]",-0.206188605709914,0.104277032744503,0.92529749226876,-1.72712294236899,1.31794616504175,78.7381925196841,1.02363629078994,185,"Charles Gonzalez"
"alpha[185,28]",0.394770660822812,0.0572148472854042,0.663795262943872,-0.562185939630601,1.63189592112003,134.601782588107,1.01902671458546,185,"Charles Gonzalez"
"alpha[185,29]",0.370976899626381,0.0484370004221247,0.601657702226743,-0.710253545969726,1.26886663183843,154.292380780866,1.02474816517669,185,"Charles Gonzalez"
"alpha[185,30]",-0.507592143089874,0.454502719875216,0.956514102461074,-2.15013322275781,1.00731411584988,4.42904182939794,1.16863874778218,185,"Charles Gonzalez"
"alpha[185,31]",-1.32530866534434,0.0447066102119424,0.463936619127959,-2.13285980384626,-0.625065766148685,107.68961476566,1.01717922918263,185,"Charles Gonzalez"
"alpha[185,32]",0.0351027696479397,0.0474697819765817,0.934239240560022,-1.51756349041891,1.60486975383364,387.330534923464,1.00127834484663,185,"Charles Gonzalez"
"alpha[186,1]",-0.0928802700857003,0.0586614731769249,1.02288616653004,-1.72584635689575,1.58848194945242,304.05257090859,1.00273225917672,186,"Bob Goodlatte"
"alpha[186,2]",-0.131297166253828,0.121853309183794,0.997700276557055,-1.65333633556084,1.48829641863596,67.0386915899425,1.02000143768759,186,"Bob Goodlatte"
"alpha[186,3]",0.0620443719265219,0.0514685871279817,0.940710491064758,-1.40564894070955,1.6401493103496,334.06231146787,1.015233271184,186,"Bob Goodlatte"
"alpha[186,4]",0.155217356817855,0.0676459325200107,0.929524750366763,-1.31061187062942,1.75515907722232,188.815890116872,1.01050779139813,186,"Bob Goodlatte"
"alpha[186,5]",0.128966796293606,0.0704611095416109,0.94177417084828,-1.30426936696422,1.7711894127179,178.646534220656,1.04734973456115,186,"Bob Goodlatte"
"alpha[186,6]",0.35625006150884,0.0632785367440001,0.918662093807539,-1.17611738228972,1.88920090121998,210.7651187447,1.01017368028109,186,"Bob Goodlatte"
"alpha[186,7]",0.113487279973008,0.0569642071419543,0.898272569588063,-1.35749890589861,1.57089273400694,248.663568483351,1.00413095446339,186,"Bob Goodlatte"
"alpha[186,8]",0.129064673354696,0.0920358918541403,0.938708715995865,-1.41233285993309,1.65572715216782,104.027281756112,1.0258399741672,186,"Bob Goodlatte"
"alpha[186,9]",0.57600428517375,0.0460759603563089,0.731991973215427,-0.570588146378294,1.84459788904315,252.385177664177,1.00606357269257,186,"Bob Goodlatte"
"alpha[186,10]",0.0938165699114258,0.0607803747628196,0.917022671032065,-1.38210600287727,1.67699443229026,227.632044015463,1.0040235296958,186,"Bob Goodlatte"
"alpha[186,11]",0.0198233646566582,0.0608718103404127,0.909178439927062,-1.38784305569228,1.57363309906525,223.082663387644,1.0207295839659,186,"Bob Goodlatte"
"alpha[186,12]",-1.10575639702376,0.0943058557830886,0.752532441402738,-2.38271181575413,-0.0310401592274728,63.6756127686852,1.01956743766734,186,"Bob Goodlatte"
"alpha[186,13]",0.215891359375215,0.0521918821171831,0.961000811008705,-1.39270957749374,1.78834594491991,339.032702468474,1.00248399865212,186,"Bob Goodlatte"
"alpha[186,14]",0.130173549067396,0.0536963458025974,0.979494963806436,-1.6090931907002,1.72113823440689,332.747615060734,1.0066048825278,186,"Bob Goodlatte"
"alpha[186,15]",-0.0284757366253521,0.100114267993858,1.05122805501309,-1.82092087903651,1.67961821792983,110.255923936794,1.00549105246365,186,"Bob Goodlatte"
"alpha[186,16]",1.07234882446935,0.0347857441833707,0.535729138346388,0.288317010367428,2.07630950887334,237.185392691046,1.00406589535697,186,"Bob Goodlatte"
"alpha[186,17]",0.793334968730238,0.0494845595188629,0.654127736856058,-0.0543601836523028,1.98206685478202,174.737336717547,1.00806305959425,186,"Bob Goodlatte"
"alpha[186,18]",0.475226149425089,0.0598201562269514,0.781572197703875,-0.778202641589499,1.79711982281265,170.703772298892,1.02054194085982,186,"Bob Goodlatte"
"alpha[186,19]",0.883793867665545,0.0378405952533921,0.614240294940266,0.00747619825083046,1.97218408358082,263.487906984465,1.00455251963455,186,"Bob Goodlatte"
"alpha[186,20]",0.379517312290586,0.0668299900877141,0.833328274812774,-0.840694741204036,1.80346095852362,155.485337953564,1.01214952031723,186,"Bob Goodlatte"
"alpha[186,21]",0.0709590075168513,0.0547666676086383,0.970070582051302,-1.46708199364563,1.74112377534531,313.742994074412,1.00508378080905,186,"Bob Goodlatte"
"alpha[186,22]",0.384813427621692,0.0574358207686893,0.79987414868529,-0.88078839168173,1.77275203559674,193.944585115211,1.01448063009618,186,"Bob Goodlatte"
"alpha[186,23]",0.145570636524149,0.0829979077917948,0.962006942725418,-1.36523751309855,1.81180415816272,134.345190336771,1.01768455040657,186,"Bob Goodlatte"
"alpha[186,24]",0.982596784565698,0.0339831701949617,0.605368743132485,0.157361664058454,2.20502237890301,317.330784702904,1.00364334901401,186,"Bob Goodlatte"
"alpha[186,25]",0.61231217434349,0.0398352939292272,0.674624874240301,-0.428908446500331,1.78086116622993,286.806274500667,1.01502139762045,186,"Bob Goodlatte"
"alpha[186,26]",0.322883406347366,0.0720115640248808,0.94931654812682,-1.26038429522785,1.78759212757197,173.787131861926,1.01168848116641,186,"Bob Goodlatte"
"alpha[186,27]",0.118062136688761,0.0547382079286967,0.992528156421516,-1.57605806655869,1.74799441102686,328.779341853815,1.01315860037149,186,"Bob Goodlatte"
"alpha[186,28]",-0.338504332434544,0.0303060948030247,0.383888997359896,-0.836917408194016,0.391901417727522,160.454305490782,1.00918813077368,186,"Bob Goodlatte"
"alpha[186,29]",0.322953573684354,0.0611258917861436,0.955259751142496,-1.31824384594531,1.86590546824344,244.226363373559,1.01727640248688,186,"Bob Goodlatte"
"alpha[186,30]",0.101140584877141,0.0893207804284511,0.964306765590044,-1.49712010383917,1.76451989513656,116.553524160966,1.02204360909461,186,"Bob Goodlatte"
"alpha[186,31]",0.816505387517687,0.0456095322990851,0.604330813806984,0.0639117802353471,2.03365672556927,175.565120895434,1.02264249066738,186,"Bob Goodlatte"
"alpha[186,32]",0.0518413854893578,0.0543659360737363,0.938685329116415,-1.4577717296221,1.64802455348913,298.116710358977,1.00707984152022,186,"Bob Goodlatte"
"alpha[187,1]",-0.0192631990638119,0.0949410942721652,0.990758238698054,-1.63517794688239,1.63535286456815,108.899759046683,1.03021136740709,187,"Kay Granger"
"alpha[187,2]",0.110209126941019,0.0529377468211868,0.897230004806638,-1.33098790042611,1.69178167462416,287.261002768908,1.01010304606404,187,"Kay Granger"
"alpha[187,3]",0.115940460256122,0.0878074407059777,0.93084737111146,-1.32859668139316,1.616267958303,112.381368135751,1.01757366257064,187,"Kay Granger"
"alpha[187,4]",0.369963621745162,0.0680176970073775,0.911416064940334,-1.13614500799215,1.88767594533108,179.551696244017,0.999981490674842,187,"Kay Granger"
"alpha[187,5]",0.34543078961019,0.0430922894285981,0.804446809388462,-0.95229979150342,1.70128302065118,348.494180969617,1.00640272642623,187,"Kay Granger"
"alpha[187,6]",0.343793788779135,0.0777275129174325,0.900685184785727,-1.09611720185044,1.77843326030653,134.275412467484,1.00721708125763,187,"Kay Granger"
"alpha[187,7]",0.333239172330704,0.0920001652414213,0.950503460787876,-1.19198671821856,1.87723398181427,106.740735299682,1.01741873143094,187,"Kay Granger"
"alpha[187,8]",0.286414842185949,0.0989260049558122,0.980825413444472,-1.2863334519508,2.00701547613631,98.3020281896543,1.02600741367423,187,"Kay Granger"
"alpha[187,9]",0.0612562425610075,0.11819370765693,0.66916592348624,-0.829481244843293,1.37541879722191,32.0537555839629,1.07046656989365,187,"Kay Granger"
"alpha[187,10]",0.105366403520472,0.0924630352286192,1.00934053267407,-1.44589621926472,1.80974304872046,119.162371119361,1.01417420905827,187,"Kay Granger"
"alpha[187,11]",0.568043584250208,0.359016034614998,0.897230368443921,-0.986064284236912,1.94043045872129,6.24568731441179,1.0823728650843,187,"Kay Granger"
"alpha[187,12]",-0.730897955108797,0.066000995879973,0.675859899779848,-1.94537928772879,0.299148692714763,104.86061052654,1.03577450383861,187,"Kay Granger"
"alpha[187,13]",0.0517581533835557,0.0709140050582253,0.985505782549782,-1.48537846165373,1.70933938119906,193.132039068252,1.01239973345217,187,"Kay Granger"
"alpha[187,14]",-0.239079599848804,0.159726383379944,1.15628113622886,-2.46288492101205,1.62931144954826,52.4051012802751,1.03018295702132,187,"Kay Granger"
"alpha[187,15]",0.0207691694311069,0.131914002303324,0.963826297592237,-1.54733072087825,1.59727018398339,53.3845700146279,1.03857830446866,187,"Kay Granger"
"alpha[187,16]",1.19330885603775,0.0431566078876835,0.590402457822516,0.36699989575641,2.32035814145811,187.155118873352,1.00030121340272,187,"Kay Granger"
"alpha[187,17]",0.679393168575936,0.0402496951808578,0.610961610516219,-0.176221104460032,1.79275021867202,230.410705332321,1.00523616120997,187,"Kay Granger"
"alpha[187,18]",0.616577961349706,0.119515138605442,0.878243907842055,-0.755287126356077,2.12563716448616,53.9988427815687,1.03487898353229,187,"Kay Granger"
"alpha[187,19]",0.396357630922545,0.024659311513723,0.379353891222338,-0.108600303334778,1.13577008008269,236.661270944785,1.01243185370146,187,"Kay Granger"
"alpha[187,20]",0.0802206698933839,0.40904829432289,0.861700140559596,-1.31746261678095,1.56656088829422,4.43775329851134,1.11629903212393,187,"Kay Granger"
"alpha[187,21]",-0.5458437893968,0.0882500955472392,0.935370783780336,-2.16117502014911,0.963356331212028,112.340727700237,1.00637560927324,187,"Kay Granger"
"alpha[187,22]",0.418584929838189,0.144827807371038,0.91137184307045,-1.05757205667011,1.86270073081163,39.5992811636762,1.06266776527785,187,"Kay Granger"
"alpha[187,23]",-0.353278030717465,0.0989690252560265,1.03475414640092,-1.96969541199712,1.38916707875577,109.313994619678,1.02506043552739,187,"Kay Granger"
"alpha[187,24]",0.178495808676022,0.0233355621835002,0.225195692257369,-0.12550279362421,0.586293601889657,93.1287172970867,1.03109068261665,187,"Kay Granger"
"alpha[187,25]",0.84925643271743,0.114322029199986,0.885494741439911,-0.407993206937628,2.6577937288765,59.9945947156411,1.0399255198862,187,"Kay Granger"
"alpha[187,26]",0.256544090594036,0.051951015047336,0.891116143102556,-1.17515961756413,1.74075051274208,294.225661251932,1.01433675882336,187,"Kay Granger"
"alpha[187,27]",0.157271351315902,0.16465664366282,0.975907404529985,-1.51139097394455,1.72138513799691,35.128427485917,1.03772435907619,187,"Kay Granger"
"alpha[187,28]",-0.712174892324871,0.0885164981675505,0.300170682750631,-1.22453009898843,-0.229141694318958,11.4997420136215,1.16611328335988,187,"Kay Granger"
"alpha[187,29]",0.553135629493494,0.0849123380826359,0.89173716544414,-0.891817091366265,1.97450514403297,110.288983965686,1.02621083760106,187,"Kay Granger"
"alpha[187,30]",0.200965107209667,0.0579524033330937,0.958986611006484,-1.2834534975437,1.82381936917433,273.830730567828,1.00776568209594,187,"Kay Granger"
"alpha[187,31]",1.03425136487538,0.0474097484016916,0.605887802995462,0.146731765056988,2.13191008959894,163.323665625348,1.02438201222068,187,"Kay Granger"
"alpha[187,32]",0.0301038535776595,0.0533395170765873,0.956976127316492,-1.51477020748391,1.65939805371482,321.887453629335,1.00760337739916,187,"Kay Granger"
"alpha[188,1]",0.00199839272613442,0.0558834752562311,0.952959353454352,-1.53750553828207,1.61326591396105,290.791657007192,1.00434133475578,188,"Sam Graves"
"alpha[188,2]",0.057760529083622,0.0680037913084073,0.9670281339413,-1.54321657309417,1.69143592981795,202.214347660314,1.00602416631678,188,"Sam Graves"
"alpha[188,3]",0.0717875998226871,0.0781459304094373,0.928239046186756,-1.35383905588299,1.69996676904787,141.093476150487,1.02013423614633,188,"Sam Graves"
"alpha[188,4]",0.258142222069453,0.0781702290859866,0.946806112445648,-1.23100277493531,1.8741902727252,146.703115384641,1.00788354616725,188,"Sam Graves"
"alpha[188,5]",0.382745792579643,0.0805074481241176,0.87907837497814,-0.974410740584086,1.99074080255737,119.229321266912,1.01672298969383,188,"Sam Graves"
"alpha[188,6]",0.167416611731795,0.0664715511870597,0.866745092911766,-1.1615915299625,1.63765339412734,170.024362784063,1.01331878621565,188,"Sam Graves"
"alpha[188,7]",0.169410675345921,0.0592225700031193,0.940427702667662,-1.3515602652218,1.83023749115869,252.160076656405,1.00276709265791,188,"Sam Graves"
"alpha[188,8]",0.419771773532035,0.075904215845994,0.97594044569863,-1.16923786987592,1.9225987064441,165.315980582759,1.0381842174999,188,"Sam Graves"
"alpha[188,9]",0.682771770013026,0.0507247061297895,0.72389403536563,-0.454644592685851,1.90662334322746,203.662428055054,1.02372150241738,188,"Sam Graves"
"alpha[188,10]",0.161555673432773,0.110955928680685,0.905479912168145,-1.19684121054135,1.70676676802298,66.5972988257329,1.04812940426706,188,"Sam Graves"
"alpha[188,11]",0.109599678191712,0.0800290217877851,0.950030497274511,-1.45427709742323,1.64216645249969,140.92241496724,1.03944310719827,188,"Sam Graves"
"alpha[188,12]",-1.1567921850728,0.0564891500074257,0.735268990175477,-2.42514603254804,-0.0060293333374165,169.419119473262,1.0128049076861,188,"Sam Graves"
"alpha[188,13]",0.183264542861391,0.0538270657244057,0.904718363535454,-1.350908142708,1.64718265889531,282.504519141142,1.00399326429691,188,"Sam Graves"
"alpha[188,14]",0.106543737125184,0.0908686977745602,0.979186931695788,-1.40092792645307,1.73738980022708,116.118818654387,1.00823349253351,188,"Sam Graves"
"alpha[188,15]",0.0158443768801677,0.0890744601084393,1.01592555202897,-1.51037866965717,1.68113779683062,130.082049194473,1.0099286678297,188,"Sam Graves"
"alpha[188,16]",0.426800995820562,0.115252169759632,0.316532244981027,0.0685545403117354,1.07690705568418,7.54288862976411,1.16041222955696,188,"Sam Graves"
"alpha[188,17]",0.704304886754958,0.0501451940057152,0.590368525116687,-0.114096759913458,1.8224629119411,138.607828333367,1.02351385752421,188,"Sam Graves"
"alpha[188,18]",0.477514214250272,0.0648820206643681,0.767970489376946,-0.742527660526369,1.79388272474696,140.100707922434,1.01866389386188,188,"Sam Graves"
"alpha[188,19]",0.379355539657034,0.0410317793796067,0.468877263042931,-0.14078459305413,1.3433670466823,130.580294788646,1.02742168376101,188,"Sam Graves"
"alpha[188,20]",0.300142938384956,0.0977873105655517,0.891143368024291,-0.960728822519498,1.84132620284495,83.0481868001665,1.01007435286827,188,"Sam Graves"
"alpha[188,21]",0.252198005455587,0.054577211729121,0.941642112712937,-1.34134143207592,1.77795415981156,297.679588920835,1.01474643984279,188,"Sam Graves"
"alpha[188,22]",-0.655391932115107,0.0991491829959978,0.786497047147636,-1.82189903136593,0.670817393363114,62.9239406927351,1.0002668686541,188,"Sam Graves"
"alpha[188,23]",-0.637200911471099,0.154466262529897,1.08929729682183,-2.29177257857832,1.15622580931821,49.7308147987151,1.02578728911693,188,"Sam Graves"
"alpha[188,24]",0.967237177587511,0.0588655041064367,0.639822165635705,0.123319538086446,2.14414246357309,118.139962276142,1.00192481219236,188,"Sam Graves"
"alpha[188,25]",1.05206991737783,0.0553161442235319,0.664371632835595,0.0461808138684578,2.23732303149346,144.250843390588,1.00405987698581,188,"Sam Graves"
"alpha[188,26]",0.121816184339751,0.101438247803961,0.9590259657149,-1.48642137657156,1.54563331990213,89.3834789650655,1.01967936969361,188,"Sam Graves"
